date,open_price,high_price,low_price,close_price,volume,RSI_14,SMA_20,OBV,ATRr_14,rolling_mean_close_5,target_close
2024-01-02,49.24,49.3,47.6,48.17,411254000.0,,,411254000.0,,,47.57
2024-01-03,47.49,48.18,47.32,47.57,320896000.0,,,90358000.0,,,48.0
2024-01-04,47.77,48.5,47.51,48.0,306535000.0,,,396893000.0,,,49.1
2024-01-05,48.46,49.55,48.31,49.1,415039000.0,,,811932000.0,,,52.25
2024-01-08,49.51,52.28,49.48,52.25,642510000.0,,,1454442000.0,,49.018,53.14
2024-01-09,52.4,54.33,51.69,53.14,773100000.0,,,2227542000.0,,50.012,54.35
2024-01-10,53.62,54.6,53.49,54.35,533796000.0,,,2761338000.0,,51.367999999999995,54.82
2024-01-11,55.0,55.35,53.56,54.82,596759000.0,,,3358097000.0,,52.73199999999999,54.71
2024-01-12,54.62,54.97,54.33,54.71,352994000.0,,,3005103000.0,,53.854,56.38
2024-01-16,55.02,56.84,54.9,56.38,449580000.0,,,3454683000.0,,54.67999999999999,56.05
2024-01-17,56.35,56.47,54.74,56.05,474394000.0,,,2980289000.0,,55.262,57.11
2024-01-18,57.26,57.6,56.11,57.11,491650000.0,,,3471939000.0,,55.814,59.49
2024-01-19,57.99,59.5,57.23,59.49,543501000.0,,,4015440000.0,,56.748000000000005,59.65
2024-01-22,60.05,60.33,59.07,59.65,452955000.0,,,4468395000.0,,57.736000000000004,59.87
2024-01-23,59.57,59.91,58.59,59.87,294654000.0,93.61844064439217,,4763049000.0,1.6730046528367142,58.434000000000005,61.36
2024-01-24,60.3,62.85,59.94,61.36,560271000.0,94.62810422889746,,5323320000.0,1.8121408356794533,59.495999999999995,61.62
2024-01-25,62.35,62.72,60.85,61.62,482777000.0,94.78320897349946,,5806097000.0,1.8180917919990986,60.398,61.03
2024-01-26,60.96,61.78,60.57,61.03,390309000.0,88.53607100340727,,5415788000.0,1.7574535545721672,60.705999999999996,62.47
2024-01-29,61.23,62.49,60.91,62.47,348733000.0,90.22881768128367,,5764521000.0,1.740244921094014,61.27,62.77
2024-01-30,62.9,63.49,62.26,62.77,410735000.0,90.54214242864352,55.99550000000001,6175256000.0,1.6919963043892148,61.85,61.53
2024-01-31,61.44,62.27,60.7,61.53,453795000.0,79.23279214096114,56.6635,5721461000.0,1.7269321222994671,61.884,63.03
2024-02-01,62.1,63.19,61.65,63.03,369146000.0,82.1391165128946,57.4365,6090607000.0,1.7208733230461275,62.166,66.16
2024-02-02,63.97,66.6,63.69,66.16,476578000.0,86.41228610762755,58.3445,6567185000.0,1.88512311318204,63.19200000000001,69.33
2024-02-05,68.23,69.5,67.21,69.33,680078000.0,89.22417075768189,59.35600000000001,7247263000.0,2.0121436482720796,64.564,68.22
2024-02-06,69.63,69.75,66.3,68.22,683111000.0,82.76542131030975,60.154500000000006,6564152000.0,2.1357160743410093,65.654,70.1
2024-02-07,68.32,70.22,67.6,70.1,495575000.0,84.77556316960977,61.0025,7059727000.0,2.1767410446036926,67.368,69.64
2024-02-08,70.07,70.79,69.46,69.64,414422000.0,82.24780784737213,61.76700000000001,6645305000.0,2.1059517445768337,68.69,72.13
2024-02-09,70.53,72.19,70.21,72.13,436637000.0,84.87651614385342,62.63249999999999,7081942000.0,2.1426286101876335,69.88399999999999,72.25
2024-02-12,72.6,74.61,71.25,72.25,613710000.0,84.99185720461419,63.5095,7695652000.0,2.2420687708748974,70.46799999999999,72.13
2024-02-13,70.4,73.45,69.62,72.13,602580000.0,84.2994817201365,64.297,7093072000.0,2.3704611018879573,71.25,73.9
2024-02-14,73.2,74.24,71.94,73.9,504917000.0,86.09837953342894,65.1895,7597989000.0,2.3648171654749723,72.00999999999999,72.66
2024-02-15,73.87,73.98,72.4,72.66,420122000.0,79.24801039060463,65.967,7177867000.0,2.302493721747336,72.614,72.61
2024-02-16,74.1,74.4,72.5,72.61,495327000.0,78.97514877115641,66.62299999999999,6682540000.0,2.2707842564831013,72.71000000000001,69.45
2024-02-20,71.95,71.96,67.73,69.45,704833000.0,63.98141802583673,67.113,5977707000.0,2.4748441754241313,72.15,67.47
2024-02-21,68.01,68.89,66.25,67.47,690298000.0,56.71559910783727,67.493,5287409000.0,2.5311748555531013,71.218,78.54
