date,open_price,high_price,low_price,close_price,volume,RSI_14,SMA_20,OBV,ATRr_14,rolling_mean_close_5,target_close
2024-07-25,428.8,429.8,417.51,418.4,29943800.0,31.696106232874374,450.1995,75181200.0,8.535872335818587,434.44000000000005,425.27
2024-07-26,418.2,428.92,417.27,425.27,23583800.0,37.94450055162428,448.8205,98765000.0,8.758316010164613,432.072,426.73
2024-07-29,431.58,432.15,424.7,426.73,15125800.0,39.217081215008506,447.8095,113890800.0,8.664862532125134,428.83000000000004,422.92
2024-07-30,427.72,429.05,417.36,422.92,32687600.0,37.08009050893458,446.11899999999997,81203200.0,8.880948792080744,424.4440000000001,418.35
2024-07-31,420.5,421.78,412.21,418.35,42891400.0,34.641704140198165,444.07250000000005,38311800.0,9.011598120958048,422.334,417.11
2024-08-01,420.79,427.46,413.09,417.11,30296400.0,33.988595951103086,441.88950000000006,8015400.0,9.394348767440967,422.076,408.49
2024-08-02,412.49,415.0,404.34,408.49,29437900.0,29.78472191286886,438.93600000000004,-21422500.0,9.635471190675878,418.7200000000001,395.15
2024-08-05,389.17,401.04,385.58,395.15,40709200.0,24.69437135394174,435.38149999999996,-62131700.0,10.583668171708146,412.404,399.61
2024-08-06,400.0,405.67,398.5,399.61,24946500.0,29.059642527290357,432.38500000000005,-37185200.0,10.579120372332065,407.742,398.43
2024-08-07,408.64,410.08,397.47,398.43,20650900.0,28.58748002334457,428.99399999999997,-57836100.0,10.724185359929212,403.75800000000004,402.69
2024-08-08,402.44,405.86,399.94,402.69,20203000.0,32.83059687480817,426.3935,-37633100.0,10.488883156730148,400.87399999999997,406.02
2024-08-09,404.03,408.05,402.26,406.02,19276700.0,36.030261968225,424.017,-18356400.0,10.153244342248193,400.38,406.81
2024-08-12,407.06,408.76,404.24,406.81,16762900.0,36.79943060340722,421.65950000000004,-1593500.0,9.750864955891812,402.712,414.01
2024-08-13,409.59,414.95,409.57,414.01,19414300.0,43.47073039080151,419.884,17820800.0,9.635801901306001,405.592,416.86
2024-08-14,414.8,417.72,412.45,416.86,18267000.0,45.90486569993714,418.55100000000004,36087800.0,9.323955707142916,409.27799999999996,421.03
2024-08-15,419.8,421.11,417.66,421.03,20752100.0,49.34199079695716,417.584,56839900.0,8.961526844775294,412.946,418.47
2024-08-16,420.6,421.34,417.3,418.47,22775600.0,47.3528221880955,416.65199999999993,34064300.0,8.609986101429884,415.436,421.53
2024-08-19,418.96,421.75,416.46,421.53,15234000.0,49.95013344324104,415.58149999999995,49298300.0,8.372842287952336,418.38,424.8
2024-08-20,421.7,425.86,421.64,424.8,16387600.0,52.63906752650072,414.579,65685900.0,8.084065634884785,420.538,424.14
2024-08-21,424.08,426.4,421.72,424.14,16067300.0,52.0314586643074,414.341,49618600.0,7.840916366383713,421.994,415.55
2024-08-22,424.36,426.79,414.61,415.55,19361900.0,44.78562351986395,414.1985000000001,30256700.0,8.150852951212983,420.898,416.79
2024-08-23,416.98,419.26,412.09,416.79,18493800.0,45.95562431430486,413.7745,48750500.0,8.080791598011963,420.562,413.49
2024-08-26,416.37,417.28,411.34,413.49,13152800.0,43.32448221474354,413.1125,35597700.0,7.927877044787963,418.954,413.84
2024-08-27,412.86,414.36,410.25,413.84,13492900.0,43.692703674663,412.6585,49090600.0,7.655170104749791,416.762,410.6
2024-08-28,414.88,415.0,407.31,410.6,14882700.0,41.034867065540155,412.271,34207900.0,7.657657966582283,414.054,413.12
2024-08-29,414.94,422.05,410.6,413.12,17045200.0,43.89358993001949,412.0715,51253100.0,7.928540771017913,413.56800000000004,417.14
2024-08-30,415.6,417.49,412.13,417.14,24308300.0,48.20734188832877,412.504,75561400.0,7.745072799128738,413.63800000000003,409.44
2024-09-03,417.91,419.88,407.03,409.44,20313600.0,41.608416323592095,413.21849999999995,55247800.0,8.109711884689661,412.828,408.9
2024-09-04,405.91,411.24,404.37,408.9,15135800.0,41.182658981756,413.683,40112000.0,8.02116071368912,411.84,408.39
2024-09-05,407.62,413.1,406.13,408.39,14195500.0,40.758469469709276,414.1809999999999,25916500.0,7.946077551970148,411.39799999999997,401.7
2024-09-06,409.06,410.65,400.8,401.7,19609500.0,35.58113767541371,414.1315000000001,6307000.0,8.082072439065989,409.114,405.72
2024-09-09,407.24,408.65,402.15,405.72,15295100.0,40.4741712938473,414.1165,21602100.0,8.00120988649473,406.83000000000004,414.2
2024-09-10,408.2,416.33,407.7,414.2,19594300.0,49.23394776007884,414.48600000000005,41196400.0,8.187552541379922,407.782,423.04
2024-09-11,415.5,423.99,409.58,423.04,19266900.0,56.43173400649956,414.9375,60463300.0,8.632014190228936,410.60999999999996,427.0
2024-09-12,423.31,427.37,419.75,427.0,17418800.0,59.22099877846763,415.44449999999995,77882100.0,8.559727293801082,414.332,430.59
2024-09-13,425.83,431.83,425.46,430.59,15874600.0,61.619885176984766,415.9225,93756700.0,8.403317862730805,420.11,431.34
2024-09-16,430.6,433.53,428.22,431.34,13834700.0,62.121211690536754,416.566,107591400.0,8.1823661425909,425.23400000000004,435.15
2024-09-17,440.23,441.85,432.27,435.15,18874200.0,64.64750009886144,417.247,126465600.0,8.348626014228754,429.424,430.81
2024-09-18,435.0,436.03,430.41,430.81,18898000.0,59.75833422831528,417.54749999999996,107567600.0,8.153723818192725,430.97799999999995,438.69
2024-09-19,441.23,441.5,436.9,438.69,21706600.0,64.9425652001031,418.275,129274200.0,8.334886694233504,433.316,435.27
2024-09-20,437.22,439.24,434.22,435.27,55167100.0,61.25424068492573,419.26099999999997,74107100.0,8.098108719289892,434.25199999999995,433.51
2024-09-23,434.28,436.46,430.39,433.51,15128900.0,59.38507315920466,420.09700000000004,58978200.0,7.953243609697264,434.686,429.17
2024-09-24,433.0,433.35,426.1,429.17,17015800.0,54.93352307238514,420.88100000000003,41962400.0,7.9144404447073615,433.48999999999995,432.11
2024-09-25,429.83,433.12,428.57,432.11,13396400.0,57.270243068574544,421.79449999999997,55358800.0,7.6741229824756685,433.75,431.31
2024-09-26,435.09,435.3,429.13,431.31,14492000.0,56.41308628488001,422.83000000000004,40866800.0,7.566685507188663,432.274,428.02
2024-09-27,431.52,431.85,427.47,428.02,14896100.0,52.906149107177924,423.575,25970700.0,7.339064878930216,430.82399999999996,430.3
2024-09-30,428.21,430.42,425.37,430.3,16807300.0,54.994196162104444,424.233,42778000.0,7.175560088047724,430.18199999999996,420.69
2024-10-01,428.45,428.48,418.81,420.69,19092900.0,45.78057159509524,424.7955,23685100.0,7.483734641678475,428.486,417.13
2024-10-02,422.58,422.82,416.71,417.13,16582300.0,42.91238377488869,425.207,7102800.0,7.385610657629605,425.48999999999995,416.54
2024-10-03,417.63,419.55,414.29,416.54,13686400.0,42.437850736734624,425.6145,-6583600.0,7.233781208457802,422.53600000000006,416.06
2024-10-04,418.24,419.75,414.97,416.06,19169700.0,42.03063581541277,426.3325,-25753300.0,7.058510997276437,420.14400000000006,409.54
2024-10-07,416.0,417.11,409.0,409.54,20919800.0,36.85715176119504,426.52349999999996,-46673100.0,7.133617404297976,415.992,414.71
2024-10-08,410.9,415.66,408.17,414.71,19229300.0,42.86284815817618,426.549,-27443800.0,7.159073319627668,414.796,417.46
2024-10-09,415.86,420.38,414.3,417.46,14974300.0,45.8150414253133,426.27,-12469500.0,7.08199660997624,414.86199999999997,415.84
2024-10-10,415.23,417.35,413.15,415.84,13848400.0,44.36094245871391,425.712,-26317900.0,6.883996747250707,414.72200000000004,416.32
2024-10-11,416.14,417.13,413.25,416.32,14144900.0,44.91877059200443,424.9985,-12173000.0,6.669425445489059,414.774,419.14
2024-10-14,417.77,424.04,417.52,419.14,16653100.0,48.204311032683634,424.3885,4480100.0,6.744466519367168,416.6940000000001,418.74
2024-10-15,422.18,422.48,415.26,418.74,18900200.0,47.76905439506474,423.56800000000004,-14420100.0,6.7784332109593235,417.5,416.12
2024-10-16,415.17,416.36,410.48,416.12,15508900.0,44.90872387276039,422.8335,-29929000.0,6.884259451848229,417.23199999999997,416.72
